customer,overageMax,overageMin,revenueTotal,overage,recchrge,revenue,revenueChange,custcareTotal,mouTotal,custcare,custcareLast,directas,directasLast,dropvce,dropvceLast,mou,mouChange,outcalls,peakOffPeak,peakOffPeakLast,roam,occupation,regionType,marry,children,income,credit,creditCard,churn
1001401,0,0,53.29,0,53.29,53.29,-0.111685281,0,91.363481827,0,0,0,0,6,6,91.363481827,-0.837629064,38,2.1666666667,2.1666666667,2,,,no,false,6,c,true,true
1001406,12.295652255,10.393536934,277.14,11.356822238,37.99,46.19,-0.115406268,22,4661.7880177,3.6666666667,22,0,0,4,4,776.96466962,8.3024350762,361.16666667,1.7817715019,1.7816901408,0,,,no,false,6,b,false,false
1001415,0,0,335.61,0,50,55.935,0.1694951209,0,1652.3651894,0,0,1,1,3,3,275.39419824,-0.686526395,152.33333333,7.2342342342,7.1666666667,1,professional,,unknown,false,5,b,true,true
1001418,0,0,61.45,0,29.99,30.725,-0.429348812,0,86.018975977,0,0,0,0,2,2,43.009487988,-0.831147826,19,1.5333333333,1.5,0,,,unknown,false,0,a,true,true
1001447,0,0,162.55,0,30,32.51,0.0079465989,0,293.36041548,0,0,0,0,1,1,58.672083096,0.3969930353,26.8,1.68,1.6363636364,0,professional,town,yes,true,9,a,true,false
1001461,85.824512584,84.423200659,156.94,85.123856621,50,78.47,1.3929359823,4,1159.918103,2,4,0,0,4,4,579.95905151,8.0995916176,163.5,3.8805970149,3.8787878788,0,,,no,false,4,c,false,false
1001473,2.1136173278,2.1136173278,21.48,2.1136173278,20,21.48,-0.716921455,0,15.745101617,0,0,0,0,0,0,15.745101617,-0.972467072,8,7,7,0,,,yes,true,4,c,true,true
1001476,302.64820797,274.90204116,1068.67,292.54668908,70.23,178.11166667,7.6522346369,20,6050.9662729,3.3333333333,20,1.8333333333,2,13.333333333,14,1008.4943788,65.583951892,372.83333333,2.2897058824,2.2881355932,17,,,unknown,false,0,b,false,false
1001487,0,0,377.7,0,61.44,62.95,-0.669410815,0,1134.0131961,0,0,0,0,0,0,189.00219935,-0.821360358,53.333333333,3.1558441558,3.0769230769,1,,suburban,yes,true,6,b,true,true
1001488,0,0,30,0,30,30,-0.51171875,0,20.913453516,0,0,0,0,0,0,20.913453516,-0.888330935,8,0.6,0.6,0,,,unknown,false,8,c,true,true
1001512,165.74315908,152.16161397,885.03,161.20773575,104.99,147.505,4.0753333333,0,8715.9781479,0,0,3.1666666667,4,5.6666666667,6,1452.6630247,67.320883391,462.5,1.7046783626,1.7083333333,0,,town,no,false,8,b,true,false
1001522,0,0,179.97,0,59.99,59.99,-0.60600289,0,1447.7885155,0,0,0,0,2.6666666667,3,482.59617185,-0.651900155,148.66666667,1.7195121951,1.7321428571,0,professional,,no,false,4,a,true,true
1001527,74.153435104,65.063176999,329.8,69.931236898,30,54.966666667,-0.080513419,14,2376.6414576,2.3333333333,14,1,1,2.6666666667,3,396.10690961,-0.264616905,92.833333333,4.018018018,4.0588235294,0,,suburban,yes,true,9,a,true,false
1001550,0,0,133.98,0,29.99,33.495,-0.416787527,0,153.68396984,0,0,0.75,1,1,1,38.420992461,-0.891718626,13.5,3.5,3.6666666667,0,self-employed,suburban,no,false,5,a,true,true
1001551,0,0,269.94,0,44.99,44.99,0.3985079266,0,2318.8826921,0,0,0,0,1,1,386.48044868,9.0939582635,181.33333333,0.3913043478,0.3925925926,0,,,unknown,false,0,a,false,false
1001566,0,0,150.89,0,30,30.178,-0.333185152,0,213.62760177,0,0,0,0,5.8,5,42.725520353,-0.894358317,15.4,0.8780487805,0.875,0,professional,,yes,false,4,a,true,true
1001569,0,0,269.94,0,44.99,44.99,0.4996666667,50,5627.7740414,8.3333333333,50,1,1,9.3333333333,11,937.96234024,20.459514501,220.5,0.5787589499,0.5777777778,1.5,,,unknown,false,6,a,true,false
1001578,1.0654493851,0.961693546,106.97,0.9913643283,19.99,21.394,-0.534785508,0,109.10412565,0,0,1,1,0,0,21.82082513,-0.975967331,11,1.75,1.75,0,clerical,,no,false,4,a,true,true
1001587,0,0,363.12,0,59.99,60.52,1.8662207358,0,3536.0233075,0,0,0,0,2.3333333333,2,589.33721792,27.469699333,306.5,0.6288751107,0.6262626263,0.1666666667,,suburban,yes,true,7,a,true,false
1001603,0,0,220.34,0,35.99,36.723333333,-0.381230205,42,7208.1483001,7,42,0,0,8.3333333333,9,1201.35805,0.8385272063,438.33333333,0.5202312139,0.5182481752,0,,,yes,false,7,b,false,false
1001616,0,0,224.95,0,44.99,44.99,0.2120150862,0,1601.1512323,0,0,0.4,0,2.4,3,320.23024646,-0.726669675,87.6,0.9909090909,0.976744186,0,,,no,false,7,a,true,true
1001627,0,0,88.04,0,28.78,29.346666667,-0.360302289,15,245.70813694,5,15,0,0,0,0,81.902712314,-0.731152197,42.333333333,1.54,1.5294117647,0,clerical,,yes,true,9,b,true,false
1001636,13.480195068,11.493086361,209.2,12.296485288,30,34.866666667,0.2008339124,0,1911.9410743,0,0,1,1,1,1,318.65684571,3.0614648302,123.66666667,0.737704918,0.7368421053,0,,town,unknown,false,0,gy,false,false
1001646,47.302084918,40.343679955,289.75,43.749123384,37.5,48.291666667,0.4074074074,0,3082.4429353,0,0,0.5,1,2.3333333333,3,513.74048922,0.4860763555,229.5,2.9008498584,2.8965517241,0,self-employed,suburban,yes,false,6,a,true,false
1001650,0,0,149.95,0,29.99,29.99,-0.383429276,0,357.39153979,0,0,0,0,1,1,71.478307958,-0.847528194,21,1.5609756098,1.5555555556,0,,,no,false,6,a,false,true
1001667,59.330909188,52.598811071,374.9,56.504797959,48.83,62.483333333,1.1143714572,0,3399.3074246,0,0,9,9,14,11,566.55123744,6.0463749302,158.66666667,2.6197718631,2.619047619,0,,town,unknown,false,0,b,false,false
1001678,0,0,51.17,0,50,51.17,-0.193029491,0,222.4537312,0,0,0,0,2,2,222.4537312,-0.590509189,85,2.2692307692,2.2692307692,0,,suburban,unknown,false,7,a,true,true
1001689,0,0,29.99,0,29.99,29.99,-0.413914403,0,2.0011589542,0,0,0,0,0,0,2.0011589542,-0.991004156,1,0,0,0,,town,unknown,false,9,c,true,true
1001692,0,0,969.28,0,159.99,161.54666667,4.4844948316,0,11794.336786,0,0,10.5,10,7.1666666667,8,1965.7227977,955.36730511,634,3.5231866825,3.5367647059,0,,town,unknown,false,6,a,false,false
1001706,13.73102377,11.712828784,244.45,12.992279267,35.99,40.741666667,-0.757234922,0,2152.981109,0,0,3.6666666667,3,5.5,5,358.83018483,-0.824020182,102.5,6.2352941176,6.3846153846,0,,,no,false,6,a,false,true
1001710,30.48194576,30.48194576,38.97,30.48194576,30,38.97,-0.024042074,0,83.453193202,0,0,0,0,1,1,83.453193202,-0.752215699,13,1.1666666667,1.1666666667,0,,,unknown,false,0,a,false,true
1001717,262.43801314,236.81534532,826.27,252.96361448,75,137.71166667,2.4883243521,74,18797.642307,12.333333333,74,0,0,45.333333333,41,3132.9403845,37.816989973,768.66666667,0.9819510099,0.9825436409,0,,,no,false,4,a,false,false
1001728,0,0,510,0,85,85,-0.374724143,0,5472.5214909,0,0,1,1,7.6666666667,8,912.08691514,-0.733384974,479.33333333,0.9419311276,0.9401709402,0,,suburban,unknown,false,5,z,true,true
1001732,115.15025928,115.15025928,84.37,115.15025928,59.99,84.37,-0.007411765,0,877.13829745,0,0,1,1,17,17,877.13829745,0.0155905167,354,2.8064516129,2.8064516129,0,,,yes,true,5,a,true,false
1001737,0.5282097511,0,478.21,0.2439500315,77.96,79.701666667,-0.075974873,12,7494.2124598,2,12,1,1,18.666666667,21,1249.03541,0.5294956442,632.16666667,2.3213660245,2.3170731707,0,,,unknown,false,0,c,false,false
1001756,0,0,196.98,0,65.66,65.66,-0.157773217,0,1129.1883728,0,0,0,0,8.6666666667,8,376.39612427,-0.736926551,166,2,2,0,,suburban,unknown,false,3,c,true,true
1001762,0,0,304.72,0,50,50.786666667,-0.237130673,0,1363.8861668,0,0,0.3333333333,1,1,1,227.31436113,-0.371384642,84.833333333,2.2012578616,2.1923076923,0,professional,,no,false,5,a,true,true
1001769,0,0,62.18,0,29.99,31.09,-0.372928728,0,227.11102145,0,0,0,0,0,0,113.55551072,-0.50031201,69.5,0.8783783784,0.8888888889,0,,suburban,unknown,false,9,a,true,true
1001781,0,0,347.52,0,57.92,57.92,0.8439987265,0,2929.1714617,0,0,0,0,13.666666667,11,488.19524361,3.5463058401,195,13.625,13.428571429,0,,,yes,false,4,b,false,false
1001789,29.543769929,27.13400979,93.77,28.338889859,32.49,46.885,-0.17593232,0,1090.5976368,0,0,0.5,1,4,3,545.2988184,0.0550216875,176.5,2.2990654206,2.3076923077,0,,suburban,yes,true,7,b,true,false
1001810,12.819126476,11.227656277,330.7,11.759140807,50,55.116666667,0.1345065996,0,3200.4750866,0,0,0,0,4,4,533.41251444,-0.009968691,231.66666667,3.9466192171,3.9565217391,0,,,unknown,false,0,b,true,true
1001819,0.7639027597,0.7639027597,31.38,0.7639027597,29.99,31.38,-0.420498615,0,22.029000984,0,0,0,0,1,1,22.029000984,-0.958154515,9,I,I,0,self-employed,,yes,true,6,a,true,true
1001823,0,0,329.94,0,54.99,54.99,0.7523900574,0,9494.2409391,0,0,0,0,0,0,1582.3734898,72.552783028,0,,,0,self-employed,,no,false,5,a,true,false
1001833,12.433791386,10.956736073,110.4,11.857245437,29.99,36.8,-0.341152937,0,314.45939265,0,0,2,2,1.3333333333,1,104.81979755,-0.935737719,24.666666667,3.625,3.8,0,,,yes,false,7,a,true,true
1001842,0,0,228.9,0,54.98,76.3,1.1432514491,3,975.82870001,1,3,8,8,3.6666666667,3,325.27623334,2.0895547425,118.33333333,2.6597938144,2.65625,0,professional,suburban,yes,true,9,c,true,false
1001846,0,0,184.92,0,29.99,30.82,-0.597939472,0,174.19283587,0,0,0,0,1,1,29.032139312,-0.901610466,17.166666667,1.1914893617,1.1111111111,0,,,yes,false,6,a,true,true
1001867,0,0,299.94,0,49.99,49.99,0.6012171685,68,3021.4383959,11.333333333,68,1,1,8.5,10,503.57306599,16.273579977,302.83333333,2.0744500846,2.0747663551,0,,town,yes,false,5,b,true,false
1001880,0,0,30.97,0,29.99,30.97,-0.380476095,0,99.491105504,0,0,0,0,3,3,99.491105504,-0.81802696,48,4.3333333333,4.3333333333,0,,,yes,true,9,a,true,true
1001884,28.856119654,0,368.27,17.73005334,59.99,61.378333333,1.0067807556,0,3365.7957425,0,0,0,0,1,1,560.96595709,4.2433646212,241.66666667,2.6069651741,2.6129032258,0,,suburban,unknown,false,4,b,true,false
1001904,0,0,181.05,0,29.99,30.175,-0.517457763,0,675.12762763,0,0,0,0,0,0,112.52127127,-0.803149554,45,2.698630137,2.7272727273,0,,town,unknown,false,6,c,true,true
1001906,85.528364415,82.393371962,236.94,84.556723109,29.99,59.235,1.0573524508,0,787.09886555,0,0,0,0,2.75,2,196.77471639,0.9008347166,73.25,6.9189189189,7,0,professional,suburban,yes,false,9,a,true,false
1001920,110.74264197,100.10922783,373.52,105.70641569,44.99,74.704,0.1987034036,0,2756.0812147,0,0,2,2,1,1,551.21624294,1.7331386244,236.8,1.96,1.974025974,0,,,unknown,false,0,c,false,false
1001937,5.8712365262,5.0889846973,217.4,5.3260582475,34.19,36.233333333,-0.507977285,0,2024.0356298,0,0,0,0,2.1666666667,2,337.33927164,-0.411106952,145.66666667,2.6877637131,2.6756756757,0,,,no,true,6,a,true,true
1001943,0,0,149.95,0,29.99,29.99,-0.175872492,0,0,0,0,0,0,0,0,0,-1,0,,,0,,rural,unknown,false,7,a,true,true
1001954,40.89375008,34.310234448,363.9,37.330685914,39.1,60.65,0.9346448816,6,1967.0126827,1,6,0.8333333333,1,1.1666666667,1,327.83544712,I,128.33333333,3.6385542169,3.68,0.1666666667,,town,no,false,4,de,false,true
1001956,0,0,51.62,0,16.99,17.206666667,-0.707169941,0,3.606537775,0,0,0,0,0,0,1.2021792583,-0.995501255,0,,,0,,town,no,false,1,a,true,true
1001983,82.331798767,72.243831675,224.32,76.890730233,29.99,56.08,2.3266627428,0,876.81034103,0,0,0,0,4,4,219.20258526,158.28609951,82.25,2.6153846154,2.6363636364,0,,suburban,no,false,1,a,true,false
1001987,11.433883958,0,407.37,3.659857309,67.7,67.895,0.2070063694,17,3045.4832398,2.8333333333,17,1,1,9.1666666667,8,507.58053997,1.263331499,148.33333333,2.6032388664,2.6153846154,0,,,unknown,false,0,b,false,false
1002002,94.945718559,86.310822093,390.54,90.357865912,34.98,65.09,-0.046320727,0,2409.1309885,0,0,2.1666666667,2,3.5,3,401.52183141,-0.143666705,183.66666667,1.4875846501,1.5,1,,,unknown,false,0,b,false,true
1002023,86.608613191,78.676634161,826.31,82.429500359,79.99,137.71833333,1.0461112819,0,15300.714095,0,0,4.1666666667,4,8.1666666667,7,2550.1190158,5.1425347375,589.33333333,1.2623160589,1.2605363985,0,,suburban,unknown,false,0,aa,false,false
1002033,0,0,51.49,0,49.99,51.49,-0.61320613,4,326.37601338,4,4,1,1,5,5,326.37601338,-0.872064596,163,5.2692307692,5.2692307692,0,,,unknown,false,0,b,false,false
1002037,4.5622638731,4.2724124766,174.9,4.4344937347,19.99,29.15,-0.418916294,0,190.74374718,0,0,0,0,0,0,31.79062453,-0.899558468,6.6666666667,1.5,1.3333333333,6.6666666667,professional,town,yes,false,9,a,true,true
1002046,18.844830395,0,520.92,15.032741452,84.12,86.82,1.8114973262,6,7375.3491248,1,6,1.8333333333,1,9.3333333333,10,1229.2248541,32.958562849,351,3.4150943396,3.4166666667,0,,town,unknown,false,0,a,false,false
1002054,0,0,461.38,0,75,76.896666667,-0.059557775,0,4227.5888293,0,0,1.6666666667,2,4.1666666667,4,704.59813822,-0.326759188,254.5,2.3634361233,2.375,0,,rural,yes,true,8,c,true,true
1002064,0,0,224.95,0,44.99,44.99,-0.431298192,0,981.34062927,0,0,0,0,6.6,6,196.26812585,-0.741185386,64.2,2.8674698795,2.9375,0,clerical,,no,false,6,a,true,true
1002066,82.692955986,76.21664189,488.48,80.9263501,70.23,81.413333333,0.8530784619,6,3456.4490903,1,6,0.3333333333,1,4.5,5,576.07484838,2.2625549625,291.33333333,2.5171026157,2.5164835165,0,,,unknown,false,6,a,true,false
1002080,9.5380240992,8.6128951779,230.07,9.1876429955,30,38.345,-0.538443085,37,3925.3154898,6.1666666667,37,0,0,9.3333333333,9,654.2192483,0.0277681654,220.66666667,0.7239583333,0.7244094488,0,,suburban,no,false,4,a,true,false
1002088,0,0,51.43,0,16.99,17.143333333,-0.558471933,0,0,0,0,0,0,0,0,0,-1,0,,,0,,town,yes,false,9,a,true,true
1002102,0,0,365.17,0,59.99,60.861666667,2.5309005297,0,2409.8969066,0,0,0,0,6.3333333333,7,401.64948443,I,112,4.25,4.2380952381,9,professional,,yes,true,6,a,true,true
1002108,0,0,231.92,0,57.98,57.98,-0.033505584,0,35.220014679,0,0,0,0,0,0,8.8050036697,-0.978904048,6.5,I,I,0,,town,yes,false,6,de,true,true
1002128,0,0,269.7,0,44.95,44.95,-0.224732666,0,815.84983274,0,0,0,0,1,1,135.97497212,15.327154332,27.666666667,2.6086956522,2.5,0,,,yes,false,7,a,false,false
1002130,0,0,44.99,0,44.99,44.99,0.0008898776,0,157.03497469,0,0,0,0,2,2,157.03497469,0.1508676875,56,3.3076923077,3.3076923077,1,,suburban,yes,false,8,a,true,false
1002140,0,0,239.96,0,59.99,59.99,0.3334074239,11,4599.3447706,2.75,11,2,2,11.25,10,1149.8361927,6.7480616231,728.25,0.7970388649,0.7972027972,0,self-employed,,yes,false,5,a,true,false
1002154,453.56413644,398.00093724,2751.86,423.26909175,337.98,550.372,8.345224204,7,19751.458515,1.4,7,2.4,3,20.4,21,3950.291703,2.0192084886,566.8,11.823529412,11.853658537,0,,suburban,unknown,false,4,a,true,false
1002167,23.767866179,19.793369359,480.16,22.35417158,74.99,80.026666667,-0.850379936,0,6513.5565639,0,0,0,0,9.3333333333,9,1085.5927606,-0.707551062,300.16666667,5.9269230769,5.9069767442,0,,town,no,false,6,a,true,true
1002183,113.046864,99.948681354,341.23,106.7760255,37.98,85.3075,0.0431568908,0,2030.2793017,0,0,2.75,3,3.5,4,507.56982542,-0.531607067,129.5,3.144,3.1290322581,7.25,,,unknown,false,0,a,false,true
1002184,72.831959982,64.627871676,322.64,68.267774901,30,53.773333333,-0.419085714,0,1496.0694296,0,0,0,0,1,1,249.34490494,-0.470807629,69.833333333,9.7435897436,9.7142857143,0,,,yes,false,9,a,true,true
1002197,0,0,211.73,0,32.33,35.288333333,-0.324021247,0,1523.8979037,0,0,0,0,7.1666666667,6,253.98298395,-0.020320772,110.33333333,3.3841059603,3.3846153846,3.1666666667,,,no,false,4,c,true,true
1002209,8.5475241421,7.4933804488,1005.84,7.9587276816,159.99,167.64,3.8186845169,0,2540.6846789,0,0,1,1,1,1,423.44744649,0.6054096235,127.5,2.4772727273,2.5,0,,,yes,false,4,a,true,false
1002228,245.45942623,230.38709545,123.14,237.92326084,46.39,61.57,-0.624509271,2,3092.9621774,1,2,1,1,7,7,1546.4810887,2.7691509986,407,1.2119565217,1.2127659574,0,,,no,false,2,b,false,false
1002230,70.266571752,58.864701438,436.35,63.945849935,34.99,72.725,0.1851375261,77,4890.492536,12.833333333,77,2,2,23,21,815.08208933,-0.430178446,325.66666667,0.6976542137,0.6981132075,0,crafts,,yes,false,4,de,true,false
1002250,31.045757536,29.371393757,118.05,30.210000453,16.99,29.5125,-0.607356135,0,195.32978747,0,0,0,0,1,1,48.832446867,-0.94507462,17.5,3.375,3.5,0,,town,yes,true,7,a,true,true
1002252,267.00655864,245.80738126,1037.66,255.75077706,104.98,172.94333333,5.1151054269,6,12561.211872,1,6,7.6666666667,8,16.5,16,2093.5353121,39.92873986,553,1.9598572703,1.9666666667,0,,,unknown,false,6,b,true,false
1002272,0,0,359.94,0,59.99,59.99,-0.660901023,0,1658.9931587,0,0,2,2,3.8333333333,4,276.49885979,-0.853351701,48.5,3.0416666667,3,1,,suburban,unknown,false,8,a,true,true
1002281,6.2133777154,5.3670006467,224.7,5.8916481501,29.75,37.45,-0.369728288,16,1281.5302705,2.6666666667,16,0.6666666667,1,7.6666666667,8,213.58837841,-0.23837513,83.833333333,0.9881422925,1,0,,,unknown,false,0,gy,false,false
1002283,54.162627361,46.385215165,138.07,50.273921263,49.99,69.035,0.8381380587,0,949.31887914,0,0,0,0,12.5,10,474.65943957,1.0054721554,256,1.1787234043,1.1785714286,0,student,suburban,no,false,5,a,true,false
1002291,164.36893005,141.1690415,581.12,152.03476255,42.62,96.853333333,0.4492086331,0,3933.9802375,0,0,0,0,3.5,3,655.66337292,0.5412323686,183,1.0600375235,1.0526315789,0,,,unknown,false,0,b,false,false
1002298,0,0,224.95,0,44.99,44.99,-0.553316124,0,1263.2766159,0,0,0,0,2.4,2,252.65532318,-0.666599255,49.8,2.4583333333,2.5384615385,0,,suburban,no,false,6,b,false,true
1002310,0,0,428.64,0,71.44,71.44,0.5879084241,24,2835.5061368,4,24,3.5,3,8,7,472.58435614,0.9557931328,176.83333333,2.4225806452,2.42,2.5,self-employed,,yes,true,9,a,true,false
1002315,19.902507347,17.753687534,268.82,18.637055635,85,89.606666667,0.3059910414,0,851.72826082,0,0,2,2,8.6666666667,7,283.90942027,-0.432465451,113.33333333,1.7642276423,1.7837837838,2,,,unknown,false,9,b,true,true
1002327,0,0,359.94,0,59.99,59.99,-0.357020364,10,2221.5584385,1.6666666667,10,2.3333333333,2,4.8333333333,5,370.25973975,0.4032608747,97.833333333,0.9566666667,0.9591836735,0,,,unknown,false,6,a,true,false
1002335,0,0,121.18,0,19.99,20.196666667,-0.666777796,0,47.801886145,0,0,0,0,0,0,7.9669810241,-0.97938123,4.6666666667,3.6666666667,3,0,,,no,false,7,a,true,true
1002344,0,0,59.98,0,29.99,29.99,0.5002501251,0,12.293867718,0,0,0,0,0,0,6.146933859,-0.185189986,2,1,1,0,,town,unknown,false,6,a,true,true
1002345,0,0,180.82,0,29.99,30.136666667,0,0,466.30599397,0,0,0,0,1,1,77.717665661,12.27240582,30.333333333,2.568627451,2.5555555556,0,,suburban,yes,false,5,a,true,false
1002360,13.142345552,11.005814564,125,12.033412127,16.99,20.833333333,-0.288429476,0,233.7404023,0,0,0,0,0,0,38.956733717,-0.483771924,16.5,2.8076923077,2.6,0,,suburban,yes,true,5,a,true,true
1002362,0,0,279.96,0,69.99,69.99,2.2797563261,0,238.31977619,0,0,0,0,0,0,59.579944047,0.5294885764,33.75,1.5961538462,1.5714285714,0,,,yes,false,6,a,true,false
1002385,0,0,239.07,0,54.99,59.7675,-0.140448636,4,1147.5796514,1,4,0,0,1,1,286.89491286,3.3857210053,90.25,1.888,1.9333333333,0,professional,,yes,false,4,a,true,false
1002394,0,0,359.94,0,59.99,59.99,-0.002825798,0,1295.2284488,0,0,0,0,3,3,215.87140814,-0.179743101,73.833333333,3.3861386139,3.3888888889,0,self-employed,,yes,false,4,a,true,true
1002404,0,0,89.99,0,89.99,89.99,0.5000833472,0,319.63557131,0,0,1,1,1,1,319.63557131,0.3921125251,94,4.2222222222,4.2222222222,0,,suburban,yes,true,7,a,true,false
1002415,0,0,215.89,0,53.91,53.9725,-0.400933437,0,594.95106342,0,0,0,0,1,1,148.73776586,-0.538592261,10,4,4,0,professional,suburban,no,true,5,c,true,true
1002419,0,0,194.98,0,31.87,32.496666667,-0.407345576,0,164.51961435,0,0,0,0,1.6666666667,2,27.419935726,-0.82767888,25.166666667,3.1944444444,3,0,,,unknown,false,9,b,true,true
1002439,0,0,211.58,0,30,35.263333333,0.0923317684,15,1016.3939474,2.5,15,0,0,1.6666666667,2,169.39899124,5.757212168,48.333333333,2.2584269663,2.2666666667,3.5,,suburban,unknown,false,5,c,true,false
1002441,0,0,41.11,0,19.99,20.555,-0.408882521,0,26.035020738,0,0,0,0,0,0,13.017510369,-0.922928069,6.5,0.4444444444,0.4,0,crafts,suburban,yes,true,5,a,true,true
1002458,18.777207864,16.657930759,156.73,17.523956155,16.99,26.121666667,0.2961706253,0,183.76624842,0,0,0,0,0,0,30.627708069,1.2302122,6.1666666667,1.8461538462,2,0,,town,unknown,false,0,a,false,false
1002465,0,0,164.81,0,30,32.962,0.2150336574,0,2863.6329383,0,0,1,1,0,0,572.72658766,16.375550677,0,,,0,professional,,no,true,5,a,true,false
1002470,0,0,183.93,0,30,30.655,-0.076638966,0,381.08530388,0,0,0,0,1,1,63.514217313,-0.871291536,20,2.6363636364,2.5,0,,,unknown,false,0,a,false,true
1002476,13.802682997,12.503511429,277.01,13.14656671,49.99,55.402,0.8606666667,0,1607.593328,0,0,0,0,11.4,11,321.51866561,3.6037599707,59.2,1.0413793103,1.0740740741,0,,,no,false,6,a,true,false
1002483,0,0,224.95,0,44.99,44.99,-0.194016482,5,1198.6562394,1,5,0,0,0,0,239.73124789,-0.252164976,55.6,1.9892473118,1.9444444444,0,professional,suburban,yes,false,9,a,true,true
1002484,0,0,92.07,0,10,15.345,-0.660146699,6,1666.4494316,1,6,0,0,2,2,277.74157193,0.2181137047,143.33333333,3.3,3.3333333333,0,,rural,unknown,false,6,b,true,false
1002494,0,0,269.94,0,44.99,44.99,1.9424460432,0,694.5204513,0,0,0,0,5.1666666667,5,115.75340855,-0.558860238,58.833333333,4.0428571429,4.1666666667,0,,suburban,unknown,false,0,a,false,true
1002512,0,0,44.99,0,44.99,44.99,0,0,371.96528599,0,0,0,0,5,5,371.96528599,2.0456903323,206,2.0294117647,2.0294117647,0,,,no,false,2,c,true,false
1002524,25.382340581,0,367.45,15.901778065,59.99,61.241666667,0.3831962658,35,6062.9843662,5.8333333333,35,0,0,6.8333333333,7,1010.4973944,1.7373202068,185.16666667,0.9628975265,0.9684210526,0,,,yes,true,7,a,true,false
1002526,3.2059068335,3.2059068335,82.07,3.2059068335,75,82.07,0.3188172907,0,712.66486648,0,0,3,3,14,14,712.66486648,-0.300065606,284,13.2,13.2,0,self-employed,town,yes,true,9,b,true,true
1002544,0,0,57.7,0,28.63,28.85,-0.645790179,0,0,0,0,0,0,0,0,0,-1,0,,,0,,,no,false,9,gy,true,true
1002545,109.87739456,94.708687859,740.22,103.66982984,85.68,123.37,3.1554867561,0,4352.5993371,0,0,3.6666666667,4,9.5,9,725.43322285,I,206.66666667,4.2542372881,4.2682926829,0,,,unknown,false,7,b,true,true
